날짜(YYYY-MM-DD),상품 중분류 이름,등급이름,총가격(원),단위총물량(kg),산지코드,산지이름,직팜산지코드,직팜산지이름
2021-12-03,양파,보통,8286000.0,12440.0,678000,경상남도 합천군,1140,경상남도 합천군
2018-10-01,양파,보통,8900000.0,14000.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2024-05-25,양파,특,7310000.0,9180.0,534840,전남 무안군 현경면,1097,전라남도 무안군
2020-11-16,양파,특,1080000.0,800.0,314850,충남 공주시 탄천면,1021,충청남도 공주시
2021-06-25,양파,특,280500.0,765.0,641600,경남 창원시 창원우체국사서함,1124,경상남도 창원시
2023-05-13,양파,특,5480000.0,6020.0,635700,경남 창녕군 창녕읍  창녕군청 ,1126,경상남도 창녕군
2025-04-22,양파,특,375000.0,1125.0,990000,제주도 ,1180,제주도 
2019-02-18,양파,특,11000.0,10.0,138000,서울특별시 송파구,1000,서울특별시
2020-04-14,양파,특,6970000.0,8200.0,716000,경상북도 군위군,1149,경상북도 군위군
2019-09-18,양파,특,163200.0,360.0,525000,전라남도 함평군,1090,전라남도 함평군
2024-06-17,양파,특,78000.0,120.0,576600,전북 김제시 김제우체국사서함,1113,전라북도 김제시
2018-05-22,양파,상,65600.0,164.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2018-05-03,양파,하,5759000.0,6825.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-04-21,양파,특,5050.0,4.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2024-07-15,양파,특,11283000.0,12577.5,711000,대구광역시 달성군,1146,대구광역시
2024-06-14,양파,상,12000.0,20.0,711890,대구 달성군 구지면,1146,대구광역시
2019-05-15,양파,하,11245000.0,25500.0,471080,경기 구리시 갈매동,1072,경기도 구리시
2021-06-18,양파,특,423000.0,940.0,716870,경북 군위군 고로면,1149,경상북도 군위군
2022-09-29,양파,특,13890000.0,15000.0,800000,중국,1170,수입산
2024-12-10,양파,특,288000.0,240.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2024-01-24,양파,특,352500.0,225.0,791940,경북 포항시 북구 흥해읍,1168,경상북도 포항시
2021-08-03,양파,특,6272000.0,7105.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2022-11-09,양파,하,42000.0,30.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2020-07-08,양파,하,331100.0,860.0,678000,경상남도 합천군,1140,경상남도 합천군
2022-11-14,양파,특,1160000.0,600.0,766000,경상북도 영덕군,1163,경상북도 영덕군
2020-04-27,양파,하,3510100.0,4956.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-07-03,양파,특,3199600.0,9240.0,502153,광주 서구 매월동,1083,광주광역시
2023-09-08,양파,특,82800.0,84.0,660360,경남 진주시 초전동,1133,경상남도 진주시
2018-08-20,양파,하,2569200.0,3060.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2023-06-14,양파,상,4873500.0,7220.0,536000,전라남도 해남군,1098,전라남도 해남군
2023-07-26,양파,보통,1313000.0,975.0,740000,경상북도 김천시,1154,경상북도 김천시
2022-04-06,양파,특,5460000.0,13650.0,740920,경북 김천시 구성면,1154,경상북도 김천시
2023-03-09,양파,특,26653900.0,14625.0,535000,전라남도 신안군,1096,전라남도 신안군
2025-05-05,양파,특,4860000.0,2700.0,800000,중국,1170,수입산
2018-10-24,양파,보통,333700.0,1420.0,635860,경남 창녕군 영산면,1126,경상남도 창녕군
2019-05-18,양파,상,336600.0,1224.0,548810,전남 고흥군 점암면,1104,전라남도 고흥군
2018-06-22,양파,상,33600.0,80.0,660910,경남 진주시 대곡면,1133,경상남도 진주시
2024-10-01,양파,상,1343000.0,1185.0,536800,전남 해남군 해남읍,1098,전라남도 해남군
2025-03-03,양파,특,1997500.0,1020.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-06-10,양파,특,126000.0,140.0,711000,대구광역시 달성군,1146,대구광역시
2023-07-10,양파,특,483000.0,1220.0,621150,경남 김해시 화목동,1121,경상남도 김해시
2023-11-20,양파,하,5355000.0,9000.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-04-01,양파,특,123900.0,100.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2024-01-04,양파,상,33600.0,48.0,716800,경북 군위군 군위읍,1149,경상북도 군위군
2023-05-24,양파,보통,2880000.0,2880.0,356000,충청남도 서산시,1035,충청남도 서산시
2021-11-19,양파,하,14000.0,20.0,526000,전라남도 영암군,1091,전라남도 영암군
2020-12-24,양파,상,4060000.0,3150.0,745150,경북 문경시 공평동,1156,경상북도 문경시
2018-05-05,양파,특,927500.0,1054.7,678000,경상남도 합천군,1140,경상남도 합천군
2022-08-26,양파,특,539000.0,1540.0,502153,광주 서구 매월동,1083,광주광역시
2023-10-18,양파,특,3802500.0,2925.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2023-09-18,양파,상,1960000.0,2100.0,745000,경상북도 문경시,1156,경상북도 문경시
2020-04-08,양파,특,18007500.0,18000.0,699833,제주 남제주군 대정읍 신도리,1145,제주특별자치도 남제주군
2020-11-10,양파,상,1000000.0,760.0,635920,경남 창녕군 계성면,1126,경상남도 창녕군
2021-11-03,양파,특,2324000.0,3320.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2023-01-31,양파,하,8311000.0,7950.0,471080,경기 구리시 갈매동,1072,경기도 구리시
2023-12-26,양파,특,132000.0,90.0,901000,서울특별시 ,1000,서울특별시
2024-04-02,양파,특,6253200.0,3240.0,534814,전남 무안군 몽탄면 당호리,1097,전라남도 무안군
2020-04-17,양파,상,30000.0,36.0,579800,전북 부안군 부안읍,1114,전라북도 부안군
2024-01-15,양파,특,14784000.0,12600.0,800000,중국,1170,수입산
2025-05-21,양파,상,2182800.0,3840.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2020-12-15,양파,하,5576000.0,4080.0,770000,경상북도 영천시,1166,경상북도 영천시
2023-10-26,양파,특,230000.0,240.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-07-24,양파,상,948500.0,1680.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2020-08-28,양파,특,183000.0,200.0,769922,경북 의성군 비안면 산제리,1165,경상북도 의성군
2022-01-12,양파,특,1525000.0,2440.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2023-11-14,양파,특,8287500.0,10200.0,585000,전라북도 고창군,1115,전라북도 고창군
2018-06-02,양파,특,750400.0,2240.0,660950,경남 진주시 명석면,1133,경상남도 진주시
2020-03-20,양파,특,43800.0,12.0,570160,전북 익산시 영등동,1111,전라북도 익산시
2023-04-03,양파,보통,214000.0,480.0,534870,전남 무안군 해제면,1097,전라남도 무안군
2020-06-01,양파,특,805200.0,1600.0,529900,전남 장흥군 대덕읍,1094,전라남도 장흥군
2024-06-27,양파,하,450500.0,1020.0,536000,전라남도 해남군,1098,전라남도 해남군
2023-06-29,양파,특,105000.0,700.0,580090,전북 정읍시 농소동,1116,전라북도 정읍시
2018-09-12,양파,특,22352200.0,28245.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-02-26,양파,특,3412500.0,2925.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2020-10-06,양파,특,8775000.0,9000.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2020-04-17,양파,하,2628000.0,3285.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2021-09-29,양파,특,157560.0,130.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2020-06-19,양파,특,2112500.0,4875.0,800000,중국,1170,수입산
2024-05-25,양파,상,525000.0,682.5,637000,경상남도 함안군,1128,경상남도 함안군
2024-05-24,양파,특,3498000.0,3180.0,902000,부산광역시 ,1120,부산광역시
2023-06-14,양파,보통,446400.0,864.0,637000,경상남도 함안군,1128,경상남도 함안군
2019-05-25,양파,특,3770000.0,6500.0,700000,대구광역시 대구 중구,1146,대구광역시
2020-03-26,양파,특,2690400.0,2832.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2023-06-26,양파,특,340200.0,1080.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2020-05-28,양파,보통,614000.0,960.0,556820,전남 여수시 화양면,1105,전라남도 여수시
2021-08-23,양파,특,16227200.0,14880.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-06-23,양파,특,150000.0,200.0,320600,충남 논산시 논산우체국사서함,1022,충청남도 논산시
2023-08-29,양파,특,52580.0,20.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2023-08-21,양파,특,6120000.0,6120.0,678802,경남 합천군 합천읍 금양리,1140,경상남도 합천군
2024-05-27,양파,상,5746000.0,6630.0,513000,전라남도 영광군,1084,전라남도 영광군
2023-08-16,양파,보통,338000.0,195.0,637708,경남 함안군 칠원면 오곡리 광려천메트로자이 101∼122동,1128,경상남도 함안군
2018-09-17,양파,특,10282000.0,22020.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-12-28,양파,특,14872500.0,16428.0,676000,경상남도 함양군,1139,경상남도 함양군
2018-08-15,양파,상,154000.0,280.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2024-03-11,양파,특,4040.0,2.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2018-04-04,양파,특,3773000.0,10290.0,565701,전북 완주군 삼례읍  우석대학교 ,1107,전라북도 완주군
2020-11-05,양파,상,1332000.0,1080.0,740000,경상북도 김천시,1154,경상북도 김천시
2020-08-13,양파,특,2990000.0,2925.0,456000,경기도 안성시,1067,경기도 안성시
2021-03-19,양파,특,93000.0,60.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2023-09-16,양파,특,5160000.0,4000.0,717000,경상북도 고령군,1150,경상북도 고령군
2023-09-27,양파,하,4046000.0,4080.0,565000,전라북도 완주군,1107,전라북도 완주군
2024-07-03,양파,하,4658000.0,5100.0,678000,경상남도 합천군,1140,경상남도 합천군
2021-07-05,양파,특,296800.0,420.0,565000,전라북도 완주군,1107,전라북도 완주군
2020-12-15,양파,보통,380000.0,200.0,745000,경상북도 문경시,1156,경상북도 문경시
2020-02-21,양파,특,20200.0,15.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2019-02-15,양파,특,400000.0,500.0,515880,전남 장성군 삼서면,1085,전라남도 장성군
2023-03-06,양파,하,9612000.0,6300.0,800000,중국,1170,수입산
2018-08-30,양파,특,1012500.0,1125.0,138000,서울특별시 송파구,1000,서울특별시
2018-08-08,양파,상,336000.0,300.0,356890,충남 서산시 부석면,1035,충청남도 서산시
2020-11-02,양파,특,14980000.0,13860.0,769000,경상북도 의성군,1165,경상북도 의성군
2018-05-05,양파,하,673000.0,1940.0,630850,경남 마산시 내서읍,1125,경상남도 마산시
2018-05-03,양파,보통,3333600.0,3960.0,690031,제주 제주시 삼도1동,1142,제주특별자치도 제주시
2019-07-06,양파,상,225700.0,1189.5,740000,경상북도 김천시,1154,경상북도 김천시
2020-12-02,양파,특,6258000.0,6300.0,579000,전라북도 부안군,1114,전라북도 부안군
2018-01-08,양파,하,4320000.0,3600.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2021-03-04,양파,보통,4777000.0,4080.0,585000,전라북도 고창군,1115,전라북도 고창군
2018-02-21,양파,상,105000.0,75.0,745000,경상북도 문경시,1156,경상북도 문경시
2021-11-04,양파,특,12902400.0,10080.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-10-05,양파,보통,910000.0,1050.0,800000,수입산,1170,수입산
2025-01-23,양파,하,3000000.0,2250.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-06-24,양파,상,282000.0,705.0,641600,경남 창원시 창원우체국사서함,1124,경상남도 창원시
2022-04-19,양파,상,150000.0,400.0,637830,경남 함안군 법수면,1128,경상남도 함안군
2018-09-13,양파,상,1206000.0,2160.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2023-10-24,양파,특,4887500.0,5100.0,678700,경남 합천군 합천읍 합천리 합천군청 ,1140,경상남도 합천군
2019-04-11,양파,특,72900.0,75.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2023-07-07,양파,특,195000.0,150.0,565000,전라북도 완주군,1107,전라북도 완주군
2025-05-03,양파,보통,52000.0,160.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2021-07-16,양파,상,2310000.0,3150.0,745150,경북 문경시 공평동,1156,경상북도 문경시
2022-08-19,양파,하,198000.0,360.0,730870,경북 구미시 해평면,1153,경상북도 구미시
2021-05-31,양파,특,391400.0,741.0,717000,경상북도 고령군,1150,경상북도 고령군
2021-06-21,양파,하,27000.0,60.0,740000,경상북도 김천시,1154,경상북도 김천시
2018-05-25,양파,특,220500.0,700.0,641111,경남 창원시 가음동,1124,경상남도 창원시
2021-05-11,양파,보통,423500.0,1540.0,636000,경상남도 의령군,1127,경상남도 의령군
2020-06-29,양파,특,1269500.0,2196.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-06-23,양파,특,184000.0,400.0,740890,경북 김천시 감천면,1154,경상북도 김천시
2019-06-21,양파,보통,161000.0,820.0,536860,전남 해남군 황산면,1098,전라남도 해남군
2019-01-10,양파,특,715000.0,1950.0,579000,전라북도 부안군,1114,전라북도 부안군
2024-12-30,양파,특,1476000.0,1080.0,970000,경상남도 ,1178,경상남도 
2020-09-14,양파,상,10177800.0,12900.0,678000,경상남도 합천군,1140,경상남도 합천군
2023-05-25,양파,특,6495000.0,5625.0,534800,전남 무안군 무안읍,1097,전라남도 무안군
2020-01-04,양파,보통,2200000.0,4000.0,548701,전남 고흥군 도양읍  주공아파트 ,1104,전라남도 고흥군
2019-05-25,양파,특,110000.0,150.0,565900,전북 완주군 봉동읍,1107,전라북도 완주군
2025-05-02,양파,특,3150000.0,3375.0,678000,경상남도 합천군,1140,경상남도 합천군
2024-12-25,양파,특,3276000.0,2700.0,320600,충남 논산시 논산우체국사서함,1022,충청남도 논산시
2020-06-24,양파,하,11829000.0,16950.0,471080,경기 구리시 갈매동,1072,경기도 구리시
2019-10-03,양파,하,4692000.0,10350.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2019-08-30,양파,특,220000.0,600.0,570930,전북 익산시 여산면,1111,전라북도 익산시
2021-07-14,양파,보통,1267500.0,2925.0,300000,대전광역시 대전 동구,1019,대전광역시
2019-10-24,양파,특,740000.0,2010.0,534840,전남 무안군 현경면,1097,전라남도 무안군
2018-07-31,양파,특,535000.0,500.0,800000,중국,1170,수입산
2025-03-04,양파,보통,1827500.0,1020.0,570000,전라북도 익산시,1111,전라북도 익산시
2018-03-27,양파,특,356400.0,1296.0,770000,경상북도 영천시,1166,경상북도 영천시
2022-09-02,양파,하,9065000.0,10360.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2021-08-25,양파,특,5433000.0,6180.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-07-26,양파,특,270900.0,516.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-10-28,양파,특,5264000.0,3690.0,717000,경상북도 고령군,1150,경상북도 고령군
2019-04-29,양파,상,3246000.0,4920.0,990000,제주도 ,1180,제주도 
2021-06-30,양파,하,35000.0,120.0,357933,충남 태안군 소원면 법산2리,1036,충청남도 태안군
2021-01-04,양파,특,32977500.0,25875.0,579000,전라북도 부안군,1114,전라북도 부안군
2019-06-18,양파,특,120000.0,600.0,548810,전남 고흥군 점암면,1104,전라남도 고흥군
2020-04-30,양파,상,1568000.0,2100.0,471080,경기 구리시 갈매동,1072,경기도 구리시
2023-09-20,양파,특,630000.0,540.0,716800,경북 군위군 군위읍,1149,경상북도 군위군
2018-10-06,양파,상,129500.0,740.0,678000,경상남도 합천군,1140,경상남도 합천군
2024-11-23,양파,특,1822500.0,1125.0,525000,전라남도 함평군,1090,전라남도 함평군
2024-04-27,양파,하,1849200.0,1620.0,534000,전라남도 무안군,1097,전라남도 무안군
